,T_outdoor,T_room,Q_solar,Q_internal,Q_hvac_cool,Q_hvac_heat,Q_hvac,Q_ghi,Q_load,Timestamp
10547.0,18.8,24.53000000000001,28.38079341486169,6.492696895979965,34.11040642978011,0.0,-34.11040642978011,28.38079341486169,-27.61770953380015, 08/22  07:48:00
10548.0,18.816666666666666,24.530000000000012,28.44076541537881,6.492696895979965,34.21011213428589,0.0,-34.21011213428589,28.44076541537881,-27.71741523830593, 08/22  07:49:00
10549.0,18.833333333333332,24.53000000000001,29.051860508676146,6.492696895979965,34.47619118550821,0.0,-34.47619118550821,29.051860508676146,-27.98349428952825, 08/22  07:50:00
10550.0,18.85,24.530000000000012,29.113433661289132,6.492696895979965,34.60324294924722,0.0,-34.60324294924722,29.113433661289132,-28.110546053267253, 08/22  07:51:00
10551.0,18.866666666666667,24.530000000000012,29.173776975990183,6.492696895979965,34.704850590736775,0.0,-34.704850590736775,29.173776975990183,-28.21215369475681, 08/22  07:52:00
10552.0,18.883333333333333,24.53000000000001,29.232889701028235,6.492696895979965,34.80601173010495,0.0,-34.80601173010495,29.232889701028235,-28.313314834124984, 08/22  07:53:00
10553.0,18.900000000000006,24.53000000000001,29.290770758361635,6.492696895979965,34.9058118378787,0.0,-34.9058118378787,29.290770758361635,-28.413114941898737, 08/22  07:54:00
10554.0,18.916666666666664,24.53000000000001,29.347418750097976,6.492696895979965,35.004573035558,0.0,-35.004573035558,29.347418750097976,-28.51187613957804, 08/22  07:55:00
10555.0,18.933333333333334,24.530000000000012,29.40283196434408,6.492696895979965,35.10398643595865,0.0,-35.10398643595865,29.40283196434408,-28.61128953997869, 08/22  07:56:00
10556.0,18.950000000000003,24.53000000000001,29.457008380507936,6.492696895979965,35.203108843251684,0.0,-35.203108843251684,29.457008380507936,-28.71041194727172, 08/22  07:57:00
